Date,meta,google,snap,pinterest,netflix,microsoft,apple
2019-08-14,178.14564514160156,57.70085144042969,16.360000610351562,32.22999954223633,29.910999298095703,126.21800231933594,48.682518005371094
2019-08-15,181.0005340576172,57.95212173461914,15.989999771118164,32.0099983215332,29.576000213623047,125.93537902832031,48.440006256103516
2019-08-16,182.1008758544922,58.4422721862793,15.979999542236328,32.220001220703125,30.280000686645508,128.24349975585938,49.58292770385742
2019-08-19,184.54934692382812,59.494449615478516,16.15999984741211,33.33000183105469,30.937999725341797,130.39137268066406,50.507362365722656
2019-08-20,182.20989990234375,58.65637969970703,16.079999923706055,34.36000061035156,29.89900016784668,129.3079833984375,50.509761810302734
2019-08-21,181.95217895507812,59.05533981323242,16.139999389648438,36.560001373291016,29.7810001373291,130.74932861328125,51.057220458984375
2019-08-22,180.455322265625,59.052371978759766,16.079999923706055,35.43000030517578,29.69300079345703,129.79786682128906,51.014007568359375
2019-08-23,176.2026824951172,57.17204284667969,15.550000190734863,34.5,29.143999099731445,125.66222381591797,48.65610885620117
2019-08-26,178.78994750976562,58.044307708740234,16.110000610351562,35.380001068115234,29.49799919128418,127.60285949707031,49.58053207397461
2019-08-27,179.7217559814453,58.026466369628906,15.510000228881836,33.86000061035156,29.10300064086914,127.87604522705078,49.02108383178711
2019-08-28,180.177734375,58.17167663574219,15.550000190734863,33.91999816894531,29.177000045776367,127.70649719238281,49.35002136230469
2019-08-29,183.95460510253906,59.18717956542969,15.779999732971191,34.7599983215332,29.67799949645996,130.1181640625,50.18561553955078
2019-08-30,184.05374145507812,59.0033073425293,15.829999923706055,34.41999816894531,29.375,129.87322998046875,50.120784759521484
2019-09-03,180.80226135253906,57.96352767944336,15.930000305175781,33.810001373291016,28.929000854492188,128.15867614746094,49.39084243774414
2019-09-04,185.5109405517578,58.59392547607422,15.800000190734863,32.619998931884766,29.152000427246094,129.6566162109375,50.22883224487305
2019-09-05,189.2381591796875,60.0767936706543,15.869999885559082,31.260000228881836,29.325000762939453,131.9363555908203,51.21088790893555
2019-09-06,185.85787963867188,59.78586959838867,16.6200008392334,30.360000610351562,29.017000198364258,131.04139709472656,51.2060661315918
2019-09-09,187.11683654785156,59.73382568359375,15.3100004196167,28.200000762939453,29.43400001525879,129.552978515625,51.42457580566406
2019-09-10,184.54934692382812,59.75514221191406,15.020000457763672,28.799999237060547,28.798999786376953,128.19638061523438,52.03207015991211
2019-09-11,186.8491973876953,60.4638557434082,15.3100004196167,29.600000381469727,28.82699966430664,128.23403930664062,53.68643569946289
2019-09-12,185.83804321289062,61.20576858520508,15.770000457763672,29.770000457763672,28.88599967956543,129.552978515625,53.56637954711914
2019-09-13,185.5605010986328,61.45655059814453,16.0,29.040000915527344,29.415000915527344,129.3645477294922,52.524295806884766
2019-09-16,184.59893798828125,61.04024124145508,15.760000228881836,29.260000228881836,29.429000854492188,128.43190002441406,52.800418853759766
2019-09-17,186.44276428222656,60.95350646972656,16.829999923706055,30.110000610351562,29.860000610351562,129.43045043945312,52.99250411987305
2019-09-18,186.50221252441406,61.09078598022461,16.899999618530273,29.5,29.1560001373291,130.4949951171875,53.48954391479492
2019-09-19,188.4848175048828,61.39311981201172,16.8799991607666,30.139999389648438,28.65999984741211,132.89727783203125,53.05495071411133
2019-09-20,188.27664184570312,60.95153045654297,17.040000915527344,30.219999313354492,27.075000762939453,131.36170959472656,52.27937316894531
2019-09-23,185.19374084472656,61.191898345947266,17.1200008392334,28.549999237060547,26.591999053955078,131.07908630371094,52.51708984375
2019-09-24,179.70191955566406,60.38108444213867,17.040000915527344,27.110000610351562,25.458999633789062,129.4210662841797,52.26737976074219
2019-09-25,181.2086944580078,61.749454498291016,17.110000610351562,27.110000610351562,26.475000381469727,131.2863311767578,53.071739196777344
2019-09-26,178.5421142578125,61.56855773925781,17.0,27.3799991607666,26.33099937438965,131.45590209960938,52.79802703857422
2019-09-27,175.558349609375,60.75873947143555,16.020000457763672,26.5,26.308000564575195,129.75079345703125,52.54111099243164
2019-09-30,176.52980041503906,60.520355224609375,15.800000190734863,26.450000762939453,26.761999130249023,130.97549438476562,53.77766799926758
2019-10-01,174.2795867919922,59.7700080871582,15.520000457763672,26.43000030517578,26.95800018310547,129.1290283203125,53.92654800415039
2019-10-02,173.08010864257812,58.37834930419922,14.800000190734863,26.510000228881836,26.80299949645996,126.84922790527344,52.57472610473633
2019-10-03,177.81846618652344,58.948787689208984,14.300000190734863,27.3700008392334,26.815000534057617,128.384765625,53.02133560180664
2019-10-04,178.87916564941406,60.01582336425781,14.520000457763672,27.309999465942383,27.27899932861328,130.1181640625,54.50761795043945
2019-10-07,178.1158447265625,59.88151931762695,14.470000267028809,26.510000228881836,27.445999145507812,129.1761016845703,54.519622802734375
2019-10-08,176.2026824951172,58.98347854614258,14.149999618530273,25.6299991607666,27.07200050354004,127.81006622314453,53.88092041015625
2019-10-09,178.2843780517578,59.591590881347656,14.210000038146973,25.649999618530273,26.753000259399414,130.23121643066406,54.512413024902344
2019-10-10,178.46282958984375,59.941986083984375,14.079999923706055,25.790000915527344,28.04800033569336,131.04139709472656,55.247154235839844
2019-10-11,182.58660888671875,60.25124740600586,14.15999984741211,26.889999389648438,28.292999267578125,131.58775329589844,56.716636657714844
2019-10-14,181.6845245361328,60.353336334228516,13.760000228881836,25.920000076293945,28.55299949645996,131.46531677246094,56.635005950927734
2019-10-15,187.2456817626953,61.56607437133789,14.09000015258789,25.56999969482422,28.424999237060547,133.36831665039062,56.502933502197266
2019-10-16,187.8999481201172,61.60375213623047,13.670000076293945,25.739999771118164,28.628000259399414,132.27548217773438,56.27483367919922
2019-10-17,188.73265075683594,62.089439392089844,13.779999732971191,25.989999771118164,29.334999084472656,131.59722900390625,56.49333190917969
2019-10-18,184.2321319580078,61.67362976074219,13.520000457763672,25.309999465942383,27.530000686645508,129.44935607910156,56.7646598815918
2019-10-21,188.10812377929688,61.66718673706055,14.579999923706055,26.760000228881836,27.80500030517578,130.4102325439453,57.749107360839844
2019-10-22,180.75271606445312,61.51454162597656,14.0,25.8799991607666,26.66900062561035,128.46958923339844,57.6170654296875
2019-10-23,184.529541015625,62.32881546020508,13.180000305175781,25.700000762939453,27.12700080871582,129.28919982910156,58.39020919799805
2019-10-24,184.75753784179688,62.40217208862305,13.520000457763672,25.770000457763672,27.149999618530273,131.83274841308594,58.48625183105469
2019-10-25,186.25437927246094,62.65938949584961,13.960000038146973,25.860000610351562,27.68199920654297,132.5769500732422,59.206581115722656
2019-10-28,187.75125122070312,63.882545471191406,14.680000305175781,26.25,28.18600082397461,135.8365478515625,59.79965591430664
2019-10-29,187.66204833984375,62.4789924621582,14.640000343322754,25.56999969482422,28.121000289916992,134.55532836914062,58.41661834716797
2019-10-30,186.6112823486328,62.48096466064453,14.859999656677246,25.920000076293945,29.145000457763672,136.23220825195312,58.40941619873047
2019-10-31,189.98167419433594,62.38679885864258,15.0600004196167,25.139999389648438,28.740999221801758,135.0640411376953,59.73002243041992
2019-11-01,191.93450927734375,63.05339431762695,15.180000305175781,20.860000610351562,28.680999755859375,135.39370727539062,61.42522048950195
2019-11-04,193.0249481201172,63.913761138916016,15.350000381469727,20.579999923706055,29.285999298095703,136.1757049560547,61.82859802246094
2019-11-05,192.62844848632812,64.00444793701172,14.829999923706055,20.469999313354492,28.80299949645996,136.0908966064453,61.73975372314453
2019-11-06,189.88255310058594,63.983150482177734,14.40999984741211,20.040000915527344,28.858999252319336,135.7140655517578,61.76616668701172
2019-11-07,188.76234436035156,64.77265167236328,14.15999984741211,19.989999771118164,28.957000732421875,135.9024658203125,62.47903060913086
2019-11-08,189.17872619628906,64.8747329711914,14.1899995803833,20.059999465942383,29.156999588012695,137.50399780273438,62.6500129699707
2019-11-11,187.9593963623047,64.34344482421875,14.390000343322754,20.399999618530273,29.417999267578125,137.64532470703125,63.146148681640625
2019-11-12,192.77708435058594,64.29041290283203,14.380000114440918,20.520000457763672,29.201000213623047,138.54965209960938,63.08832931518555
2019-11-13,191.50827026367188,64.23937225341797,14.470000267028809,20.200000762939453,28.31100082397461,138.7757568359375,63.692832946777344
2019-11-14,191.46859741210938,64.88216400146484,14.369999885559082,19.600000381469727,28.961999893188477,139.48233032226562,63.252098083496094
2019-11-15,193.40164184570312,66.09095764160156,13.9399995803833,19.540000915527344,29.503000259399414,141.28164672851562,64.00349426269531
2019-11-18,195.68161010742188,65.4119873046875,14.6899995803833,19.5,30.256999969482422,141.6302032470703,64.32620239257812
2019-11-19,197.5849151611328,65.05266571044922,15.15999984741211,19.68000030517578,30.260000228881836,141.67733764648438,64.13114166259766
2019-11-20,195.7906494140625,64.52088165283203,15.3100004196167,19.399999618530273,30.516000747680664,141.4315643310547,63.384544372558594
2019-11-21,196.2069854736328,64.43563079833984,15.079999923706055,19.06999969482422,31.16900062561035,141.2991943359375,63.10038375854492
2019-11-22,197.0892333984375,64.11498260498047,15.260000228881836,18.649999618530273,31.04800033569336,141.40316772460938,63.04499816894531
2019-11-25,198.05079650878906,64.70822143554688,15.5,18.950000762939453,31.55500030517578,142.9534454345703,64.15042114257812
2019-11-26,197.23793029785156,65.07299041748047,15.460000038146973,19.520000457763672,31.249000549316406,143.70970153808594,63.64947509765625
2019-11-27,200.2415313720703,65.02986145019531,15.350000381469727,19.809999465942383,31.593000411987305,143.9838104248047,64.5044174194336
2019-11-29,199.88467407226562,64.63140106201172,15.25,19.479999542236328,31.465999603271484,143.0952606201172,64.36233520507812
2019-12-02,197.9615936279297,63.87660217285156,14.600000381469727,18.799999237060547,30.999000549316406,141.3654327392578,63.61815643310547
2019-12-03,197.0892333984375,64.16801452636719,14.920000076293945,18.43000030517578,30.615999221801758,141.13853454589844,62.483856201171875
2019-12-04,196.980224609375,65.36735534667969,15.0,18.3700008392334,30.43199920654297,141.64901733398438,63.035362243652344
2019-12-05,197.6245574951172,65.76484680175781,14.680000305175781,18.440000534057617,30.285999298095703,141.72454833984375,63.960147857666016
2019-12-06,199.29983520507812,66.38087463378906,14.739999771118164,18.760000228881836,30.735000610351562,143.44496154785156,65.19561767578125
2019-12-09,199.58729553222656,66.55929565429688,14.229999542236328,18.209999084472656,30.25,143.07635498046875,64.2828598022461
2019-12-10,199.1213836669922,66.55435180664062,14.09000015258789,17.989999771118164,29.312000274658203,142.85890197753906,64.65857696533203
2019-12-11,200.49929809570312,66.62175750732422,14.229999542236328,18.200000762939453,29.89299964904785,143.397705078125,65.21004486083984
2019-12-12,195.03726196289062,66.8318862915039,14.449999809265137,17.760000228881836,29.8439998626709,144.8534393310547,65.376220703125
2019-12-13,192.42025756835938,66.75159454345703,15.09000015258789,17.450000762939453,29.850000381469727,146.07284545898438,66.26488494873047
2019-12-16,196.19711303710938,67.43702697753906,15.109999656677246,18.209999084472656,30.42099952697754,147.0181427001953,67.39920806884766
2019-12-17,196.6629638671875,67.14907836914062,15.100000381469727,18.209999084472656,31.54800033569336,146.22409057617188,67.53169250488281
2019-12-18,200.7372283935547,67.00138092041016,15.109999656677246,18.530000686645508,32.08000183105469,145.92156982421875,67.37032318115234
2019-12-19,204.26622009277344,67.22589111328125,15.460000038146973,19.09000015258789,33.22200012207031,147.1883087158203,67.4377212524414
2019-12-20,204.50411987304688,66.9671859741211,15.550000190734863,18.979999542236328,33.689998626708984,148.7952423095703,67.29808807373047
2019-12-23,204.3851776123047,66.93795013427734,15.489999771118164,18.389999389648438,33.310001373291016,148.7952423095703,68.39624786376953
2019-12-24,203.3343963623047,66.63066101074219,15.609999656677246,18.479999542236328,33.31999969482422,148.76686096191406,68.46128845214844
2019-12-26,205.9811553955078,67.52474975585938,15.970000267028809,18.299999237060547,33.26300048828125,149.9862518310547,69.81958770751953
2019-12-27,206.28848266601562,67.1366958618164,16.030000686645508,18.489999771118164,32.909000396728516,150.26039123535156,69.79310607910156
2019-12-30,202.63058471679688,66.39673614501953,15.890000343322754,18.110000610351562,32.33100128173828,148.9653778076172,70.20731353759766
2019-12-31,203.4633026123047,66.38087463378906,16.329999923706055,18.639999389648438,32.356998443603516,149.06935119628906,70.72029113769531
2020-01-02,207.95384216308594,67.83251190185547,16.780000686645508,18.799999237060547,32.98099899291992,151.8295135498047,72.3338851928711
2020-01-03,206.853515625,67.4776611328125,16.75,18.360000610351562,32.59000015258789,149.93899536132812,71.63064575195312
2020-01-06,210.74929809570312,69.2762222290039,16.780000686645508,18.90999984741211,33.58300018310547,150.32655334472656,72.201416015625
2020-01-07,211.2052764892578,69.14239501953125,17.030000686645508,19.260000228881836,33.07500076293945,148.9559783935547,71.86184692382812
2020-01-08,213.34649658203125,69.63452911376953,16.670000076293945,19.719999313354492,33.92599868774414,151.3285675048828,73.01782989501953
2020-01-09,216.399658203125,70.36555480957031,17.360000610351562,19.6299991607666,33.566001892089844,153.21910095214844,74.56880187988281
2020-01-10,216.1617431640625,70.82002258300781,17.40999984741211,19.780000686645508,32.904998779296875,152.5101318359375,74.73738098144531
2020-01-13,219.97825622558594,71.36865997314453,18.0,19.6200008392334,33.891998291015625,154.34396362304688,76.33407592773438
2020-01-14,217.15304565429688,70.90081024169922,17.989999771118164,21.510000228881836,33.86899948120117,153.2569122314453,75.30332946777344
2020-01-15,219.22486877441406,71.32752227783203,18.190000534057617,21.760000228881836,33.90700149536133,154.2494354248047,74.9806137084961
2020-01-16,219.83946228027344,71.87071228027344,18.25,22.950000762939453,33.86199951171875,157.0758056640625,75.91987609863281
2020-01-17,220.2062225341797,73.32579803466797,19.110000610351562,23.0,33.96699905395508,157.95492553710938,76.76038360595703
2020-01-21,219.51234436035156,73.46110534667969,19.0,22.299999237060547,33.81100082397461,157.38775634765625,76.24018096923828
2020-01-22,219.39341735839844,73.54138946533203,19.100000381469727,22.420000076293945,32.599998474121094,156.63153076171875,76.5123291015625
2020-01-23,217.84695434570312,73.58202362060547,19.25,22.610000610351562,34.959999084472656,157.59571838378906,76.88079833984375
2020-01-24,216.04281616210938,72.66416931152344,19.049999237060547,22.440000534057617,35.316001892089844,156.00762939453125,76.65921783447266
2020-01-27,212.99952697753906,70.95730590820312,18.6200008392334,21.829999923706055,34.28799819946289,153.39874267578125,74.40501403808594
2020-01-28,215.89410400390625,71.88755798339844,18.989999771118164,22.18000030517578,34.85200119018555,156.40467834472656,76.50990295410156
2020-01-29,221.2867431640625,72.19482421875,19.139999389648438,22.6200008392334,34.316001892089844,158.8434600830078,78.11141967773438
2020-01-30,207.70602416992188,72.07341766357422,18.8799991607666,22.200000762939453,34.77399826049805,163.3240203857422,77.99824523925781
2020-01-31,200.15232849121094,71.00933837890625,18.3799991607666,22.030000686645508,34.50899887084961,160.91360473632812,74.53990936279297
2020-02-03,202.41250610351562,73.47844696044922,18.229999542236328,22.350000381469727,35.79999923706055,164.8365020751953,74.3351821899414
2020-02-04,208.00340270996094,71.63528442382812,18.979999542236328,22.459999084472656,36.9010009765625,170.26235961914062,76.78926086425781
2020-02-05,208.2809600830078,71.6670150756836,16.190000534057617,21.90999984741211,36.96699905395508,170.05438232421875,77.41543579101562
2020-02-06,209.0145263671875,73.14984893798828,17.0,23.010000228881836,36.69499969482422,173.58026123046875,78.32093811035156
2020-02-07,210.4816436767578,73.30547332763672,17.1299991607666,25.200000762939453,36.676998138427734,173.82601928710938,77.25634765625
2020-02-10,211.2052764892578,74.77001190185547,17.600000381469727,24.290000915527344,37.106998443603516,178.37277221679688,77.623291015625
2020-02-11,205.38638305664062,74.8393783569336,17.610000610351562,24.030000686645508,37.36899948120117,174.34593200683594,77.15497589111328
2020-02-12,208.92530822753906,75.26412200927734,17.399999618530273,23.940000534057617,38.000999450683594,174.60113525390625,78.98724365234375
2020-02-13,211.2845916748047,75.00442504882812,17.59000015258789,23.540000915527344,38.13999938964844,173.65589904785156,78.42474365234375
2020-02-14,212.3155059814453,75.2690658569336,17.559999465942383,23.219999313354492,38.040000915527344,175.20614624023438,78.44409942626953
2020-02-18,215.90402221679688,75.30427551269531,17.170000076293945,22.760000228881836,38.77799987792969,176.98326110839844,77.00772857666016
2020-02-19,215.59674072265625,75.57337951660156,17.200000762939453,23.600000381469727,38.61899948120117,177.51405334472656,78.1230239868164
2020-02-20,212.7120361328125,75.18283081054688,16.920000076293945,23.540000915527344,38.599998474121094,174.80319213867188,77.32156372070312
2020-02-21,208.350341796875,73.52107238769531,16.700000762939453,22.479999542236328,38.00699996948242,169.27716064453125,75.57135009765625
2020-02-24,198.9727020263672,70.36902618408203,16.149999618530273,21.649999618530273,36.869998931884766,161.9786834716797,71.98169708251953
2020-02-25,195.05709838867188,68.70675659179688,15.890000343322754,20.959999084472656,36.00899887084961,159.3057861328125,69.54351806640625
2020-02-26,195.4833526611328,68.91242980957031,15.670000076293945,20.309999465942383,37.92399978637695,161.2962646484375,70.64674377441406
2020-02-27,188.09820556640625,65.16962432861328,14.65999984741211,20.209999084472656,37.17100143432617,149.93148803710938,66.02870178222656
2020-02-28,190.79454040527344,66.37394714355469,14.170000076293945,19.5,36.90299987792969,153.56175231933594,65.99005126953125
2020-03-02,194.72998046875,68.70675659179688,14.390000343322754,20.0,38.10499954223633,163.77964782714844,72.1337661743164
2020-03-03,184.27178955078125,66.29812622070312,13.550000190734863,19.280000686645508,36.87699890136719,155.931396484375,69.84286499023438
2020-03-04,190.09068298339844,68.47283935546875,13.630000114440918,19.799999237060547,38.37900161743164,161.65643310546875,73.0824966430664
2020-03-05,183.55807495117188,65.16020965576172,13.850000381469727,18.940000534057617,37.27799987792969,157.599609375,70.71192169189453
2020-03-06,179.5135955810547,64.21755981445312,13.0,18.510000228881836,36.89699935913086,153.14471435546875,69.7728500366211
2020-03-09,168.0244903564453,60.25520324707031,11.449999809265137,16.209999084472656,34.64899826049805,142.76568603515625,64.2543716430664
